Date,Product,Demand,Inventory,Price,Promotion,Festival,Temperature,Month,Weekday,Season
2025-03-26,Chia Seeds,92,192,418,0,0,27,3,Wednesday,Summer
2025-03-27,Chia Seeds,93,642,408,0,0,35,3,Thursday,Summer
2025-03-28,Chia Seeds,120,522,364,1,0,35,3,Friday,Summer
2025-03-29,Chia Seeds,107,415,373,0,0,19,3,Saturday,Summer
2025-03-30,Chia Seeds,94,321,416,0,0,24,3,Sunday,Summer
2025-03-31,Chia Seeds,91,230,343,0,0,29,3,Monday,Summer
2025-04-01,Chia Seeds,120,769,274,1,0,33,4,Tuesday,Summer
2025-04-02,Chia Seeds,93,676,415,0,0,32,4,Wednesday,Summer
2025-04-03,Chia Seeds,94,582,311,0,0,34,4,Thursday,Summer
2025-04-04,Chia Seeds,95,487,262,0,0,20,4,Friday,Summer
2025-04-05,Chia Seeds,101,386,393,0,0,35,4,Saturday,Summer
2025-04-06,Chia Seeds,136,250,384,1,0,32,4,Sunday,Summer
2025-04-07,Chia Seeds,104,877,361,1,0,30,4,Monday,Summer
2025-04-08,Chia Seeds,100,777,329,0,0,27,4,Tuesday,Summer
2025-04-09,Chia Seeds,98,679,281,0,0,29,4,Wednesday,Summer
2025-04-10,Chia Seeds,89,590,376,0,0,26,4,Thursday,Summer
2025-04-11,Chia Seeds,102,488,384,0,0,26,4,Friday,Summer
2025-04-12,Chia Seeds,117,371,399,1,0,21,4,Saturday,Summer
2025-04-13,Chia Seeds,115,256,388,0,0,34,4,Sunday,Summer
2025-04-14,Chia Seeds,92,164,412,0,0,33,4,Monday,Summer
2025-04-15,Chia Seeds,90,814,361,0,0,33,4,Tuesday,Summer
2025-04-16,Chia Seeds,93,721,365,0,0,30,4,Wednesday,Summer
2025-04-17,Chia Seeds,96,625,386,0,0,29,4,Thursday,Summer
2025-04-18,Chia Seeds,90,535,346,0,0,36,4,Friday,Summer
2025-04-19,Chia Seeds,97,438,342,0,0,33,4,Saturday,Summer
2025-04-20,Chia Seeds,136,302,388,1,0,20,4,Sunday,Summer
2025-04-21,Chia Seeds,91,211,298,0,0,26,4,Monday,Summer
2025-04-22,Chia Seeds,101,967,342,0,0,37,4,Tuesday,Summer
2025-04-23,Chia Seeds,93,874,368,0,0,36,4,Wednesday,Summer
2025-04-24,Chia Seeds,87,787,363,0,0,32,4,Thursday,Summer
2025-04-25,Chia Seeds,91,696,358,0,0,32,4,Friday,Summer
2025-04-26,Chia Seeds,105,591,273,0,0,33,4,Saturday,Summer
2025-04-27,Chia Seeds,110,481,394,0,0,34,4,Sunday,Summer
2025-04-28,Chia Seeds,124,357,396,1,0,19,4,Monday,Summer
2025-04-29,Chia Seeds,119,238,287,1,0,20,4,Tuesday,Summer
2025-04-30,Chia Seeds,114,947,273,1,0,37,4,Wednesday,Summer
2025-05-01,Chia Seeds,118,829,407,1,0,36,5,Thursday,Summer
2025-05-02,Chia Seeds,113,716,407,1,0,20,5,Friday,Summer
2025-05-03,Chia Seeds,110,606,322,0,0,26,5,Saturday,Summer
2025-05-04,Chia Seeds,111,495,340,0,0,25,5,Sunday,Summer
2025-05-05,Chia Seeds,96,399,310,0,0,25,5,Monday,Summer
2025-05-06,Chia Seeds,114,285,260,1,0,19,5,Tuesday,Summer
2025-05-07,Chia Seeds,87,198,380,0,0,33,5,Wednesday,Summer
2025-05-08,Chia Seeds,99,960,402,0,0,35,5,Thursday,Summer
2025-05-09,Chia Seeds,94,866,272,0,0,37,5,Friday,Summer
2025-05-10,Chia Seeds,113,753,379,0,0,31,5,Saturday,Summer
2025-05-11,Chia Seeds,118,635,377,1,0,25,5,Sunday,Summer
2025-05-12,Chia Seeds,99,536,270,0,0,27,5,Monday,Summer
2025-05-13,Chia Seeds,90,446,278,0,0,26,5,Tuesday,Summer
2025-05-14,Chia Seeds,90,356,333,0,0,25,5,Wednesday,Summer
2025-05-15,Chia Seeds,110,246,270,1,0,31,5,Thursday,Summer
2025-05-16,Chia Seeds,97,911,259,0,0,29,5,Friday,Summer
2025-05-17,Chia Seeds,103,808,275,0,0,32,5,Saturday,Summer
2025-05-18,Chia Seeds,101,707,325,0,0,36,5,Sunday,Summer
2025-05-19,Chia Seeds,87,620,319,0,0,25,5,Monday,Summer
2025-05-20,Chia Seeds,98,522,288,0,0,21,5,Tuesday,Summer
2025-05-21,Chia Seeds,93,429,354,0,0,19,5,Wednesday,Summer
2025-05-22,Chia Seeds,85,344,333,0,0,19,5,Thursday,Summer
2025-05-23,Chia Seeds,94,250,315,0,0,26,5,Friday,Summer
2025-05-24,Chia Seeds,116,898,342,0,0,34,5,Saturday,Summer
2025-05-25,Chia Seeds,99,799,346,0,0,23,5,Sunday,Summer
2025-05-26,Chia Seeds,93,706,399,0,0,30,5,Monday,Summer
2025-05-27,Chia Seeds,99,607,324,0,0,20,5,Tuesday,Summer
2025-05-28,Chia Seeds,88,519,325,0,0,31,5,Wednesday,Summer
2025-05-29,Chia Seeds,94,425,387,0,0,36,5,Thursday,Summer
2025-05-30,Chia Seeds,89,336,339,0,0,35,5,Friday,Summer
2025-05-31,Chia Seeds,111,225,359,0,0,21,5,Saturday,Summer
2025-06-01,Chia Seeds,93,941,396,0,0,33,6,Sunday,Monsoon
2025-06-02,Chia Seeds,76,865,400,0,0,28,6,Monday,Monsoon
2025-06-03,Chia Seeds,98,767,407,1,0,30,6,Tuesday,Monsoon
2025-06-04,Chia Seeds,83,684,310,0,0,21,6,Wednesday,Monsoon
2025-06-05,Chia Seeds,83,601,251,0,0,23,6,Thursday,Monsoon
2025-06-06,Chia Seeds,94,507,335,1,0,22,6,Friday,Monsoon
2025-06-07,Chia Seeds,91,416,404,0,0,27,6,Saturday,Monsoon
2025-06-08,Chia Seeds,94,322,259,0,0,23,6,Sunday,Monsoon
2025-06-09,Chia Seeds,79,243,371,0,0,23,6,Monday,Monsoon
2025-06-10,Chia Seeds,82,161,312,0,0,32,6,Tuesday,Monsoon
2025-06-11,Chia Seeds,77,706,381,0,0,25,6,Wednesday,Monsoon
2025-06-12,Chia Seeds,96,610,348,1,0,27,6,Thursday,Monsoon
2025-06-13,Chia Seeds,102,508,359,1,0,33,6,Friday,Monsoon
2025-06-14,Chia Seeds,95,413,344,0,0,34,6,Saturday,Monsoon
2025-06-15,Chia Seeds,114,299,344,1,0,36,6,Sunday,Monsoon
2025-06-16,Chia Seeds,85,214,314,0,0,21,6,Monday,Monsoon
2025-06-17,Chia Seeds,84,940,353,0,0,36,6,Tuesday,Monsoon
2025-06-18,Chia Seeds,83,857,383,0,0,18,6,Wednesday,Monsoon
2025-06-19,Chia Seeds,77,780,334,0,0,32,6,Thursday,Monsoon
2025-06-20,Chia Seeds,83,697,332,0,0,27,6,Friday,Monsoon
2025-06-21,Chia Seeds,115,582,266,1,0,27,6,Saturday,Monsoon
2025-06-22,Chia Seeds,92,490,367,0,0,33,6,Sunday,Monsoon
2025-06-23,Chia Seeds,82,408,329,0,0,28,6,Monday,Monsoon
2025-06-24,Chia Seeds,85,323,284,0,0,18,6,Tuesday,Monsoon
2025-06-25,Chia Seeds,108,215,339,1,0,31,6,Wednesday,Monsoon
2025-06-26,Chia Seeds,75,998,312,0,0,19,6,Thursday,Monsoon
2025-06-27,Chia Seeds,78,920,256,0,0,33,6,Friday,Monsoon
2025-06-28,Chia Seeds,110,810,297,1,0,37,6,Saturday,Monsoon
2025-06-29,Chia Seeds,101,709,261,0,0,27,6,Sunday,Monsoon
2025-06-30,Chia Seeds,104,605,283,1,0,24,6,Monday,Monsoon
2025-07-01,Chia Seeds,75,530,274,0,0,27,7,Tuesday,Monsoon
2025-07-02,Chia Seeds,102,428,383,1,0,37,7,Wednesday,Monsoon
2025-07-03,Chia Seeds,79,349,320,0,0,22,7,Thursday,Monsoon
2025-07-04,Chia Seeds,80,269,267,0,0,20,7,Friday,Monsoon
2025-07-05,Chia Seeds,90,179,273,0,0,19,7,Saturday,Monsoon
2025-07-06,Chia Seeds,90,975,286,0,0,22,7,Sunday,Monsoon
2025-07-07,Chia Seeds,96,879,373,1,0,35,7,Monday,Monsoon
2025-07-08,Chia Seeds,78,801,410,0,0,33,7,Tuesday,Monsoon
2025-07-09,Chia Seeds,82,719,384,0,0,25,7,Wednesday,Monsoon
2025-07-10,Chia Seeds,82,637,375,0,0,29,7,Thursday,Monsoon
2025-07-11,Chia Seeds,77,560,323,0,0,24,7,Friday,Monsoon
2025-07-12,Chia Seeds,94,466,320,0,0,37,7,Saturday,Monsoon
2025-07-13,Chia Seeds,116,350,278,1,0,27,7,Sunday,Monsoon
2025-07-14,Chia Seeds,99,251,344,1,0,34,7,Monday,Monsoon
2025-07-15,Chia Seeds,75,176,411,0,0,30,7,Tuesday,Monsoon
2025-07-16,Chia Seeds,81,825,393,0,0,36,7,Wednesday,Monsoon
2025-07-17,Chia Seeds,99,726,374,1,0,29,7,Thursday,Monsoon
2025-07-18,Chia Seeds,100,626,269,1,0,35,7,Friday,Monsoon
2025-07-19,Chia Seeds,90,536,286,0,0,29,7,Saturday,Monsoon
2025-07-20,Chia Seeds,99,437,303,0,0,19,7,Sunday,Monsoon
2025-07-21,Chia Seeds,81,356,355,0,0,26,7,Monday,Monsoon
2025-07-22,Chia Seeds,80,276,296,0,0,22,7,Tuesday,Monsoon
2025-07-23,Chia Seeds,80,196,287,0,0,36,7,Wednesday,Monsoon
2025-07-24,Chia Seeds,77,997,336,0,0,27,7,Thursday,Monsoon
2025-07-25,Chia Seeds,84,913,395,0,0,20,7,Friday,Monsoon
2025-07-26,Chia Seeds,112,801,338,1,0,29,7,Saturday,Monsoon
2025-07-27,Chia Seeds,93,708,321,0,0,26,7,Sunday,Monsoon
2025-07-28,Chia Seeds,79,629,332,0,0,33,7,Monday,Monsoon
2025-07-29,Chia Seeds,79,550,349,0,0,25,7,Tuesday,Monsoon
2025-07-30,Chia Seeds,80,470,318,0,0,31,7,Wednesday,Monsoon
2025-07-31,Chia Seeds,84,386,253,0,0,25,7,Thursday,Monsoon
2025-08-01,Chia Seeds,75,311,363,0,0,28,8,Friday,Monsoon
2025-08-02,Chia Seeds,89,222,280,0,0,33,8,Saturday,Monsoon
2025-08-03,Chia Seeds,94,936,411,0,0,29,8,Sunday,Monsoon
2025-08-04,Chia Seeds,100,836,322,1,0,27,8,Monday,Monsoon
2025-08-05,Chia Seeds,80,756,396,0,0,28,8,Tuesday,Monsoon
2025-08-06,Chia Seeds,104,652,308,1,0,33,8,Wednesday,Monsoon
2025-08-07,Chia Seeds,80,572,414,0,0,21,8,Thursday,Monsoon
2025-08-08,Chia Seeds,80,492,418,0,0,34,8,Friday,Monsoon
2025-08-09,Chia Seeds,89,403,301,0,0,32,8,Saturday,Monsoon
2025-08-10,Chia Seeds,85,318,291,0,0,28,8,Sunday,Monsoon
2025-08-11,Chia Seeds,77,241,416,0,0,25,8,Monday,Monsoon
2025-08-12,Chia Seeds,82,159,364,0,0,29,8,Tuesday,Monsoon
2025-08-13,Chia Seeds,103,836,341,1,0,30,8,Wednesday,Monsoon
2025-08-14,Chia Seeds,81,755,358,0,0,23,8,Thursday,Monsoon
2025-08-15,Chia Seeds,92,663,364,1,0,26,8,Friday,Monsoon
2025-08-16,Chia Seeds,96,567,401,0,0,33,8,Saturday,Monsoon
2025-08-17,Chia Seeds,96,471,368,0,0,30,8,Sunday,Monsoon
2025-08-18,Chia Seeds,96,375,383,1,0,24,8,Monday,Monsoon
2025-08-19,Chia Seeds,76,299,287,0,0,18,8,Tuesday,Monsoon
2025-08-20,Chia Seeds,77,222,309,0,0,37,8,Wednesday,Monsoon
2025-08-21,Chia Seeds,104,841,418,1,0,20,8,Thursday,Monsoon
2025-08-22,Chia Seeds,84,757,360,0,0,23,8,Friday,Monsoon
2025-08-23,Chia Seeds,94,663,372,0,0,22,8,Saturday,Monsoon
2025-08-24,Chia Seeds,88,575,260,0,0,25,8,Sunday,Monsoon
2025-08-25,Chia Seeds,82,493,277,0,0,31,8,Monday,Monsoon
2025-08-26,Chia Seeds,78,415,377,0,0,37,8,Tuesday,Monsoon
2025-08-27,Chia Seeds,85,330,294,0,0,26,8,Wednesday,Monsoon
2025-08-28,Chia Seeds,84,246,293,0,0,31,8,Thursday,Monsoon
2025-08-29,Chia Seeds,82,164,391,0,0,18,8,Friday,Monsoon
2025-08-30,Chia Seeds,91,627,376,0,0,36,8,Saturday,Monsoon
2025-08-31,Chia Seeds,120,507,412,1,0,18,8,Sunday,Monsoon
2025-09-01,Chia Seeds,81,426,289,0,0,34,9,Monday,Autumn
2025-09-02,Chia Seeds,85,341,302,0,0,24,9,Tuesday,Autumn
2025-09-03,Chia Seeds,77,264,383,0,0,18,9,Wednesday,Autumn
2025-09-04,Chia Seeds,78,186,294,0,0,25,9,Thursday,Autumn
2025-09-05,Chia Seeds,84,904,271,0,0,18,9,Friday,Autumn
2025-09-06,Chia Seeds,96,808,273,0,0,32,9,Saturday,Autumn
2025-09-07,Chia Seeds,90,718,320,0,0,25,9,Sunday,Autumn
2025-09-08,Chia Seeds,84,634,325,0,0,21,9,Monday,Autumn
2025-09-09,Chia Seeds,94,540,417,1,0,18,9,Tuesday,Autumn
2025-09-10,Chia Seeds,97,443,270,1,0,18,9,Wednesday,Autumn
2025-09-11,Chia Seeds,83,360,252,0,0,29,9,Thursday,Autumn
2025-09-12,Chia Seeds,80,280,372,0,0,23,9,Friday,Autumn
2025-09-13,Chia Seeds,88,192,401,0,0,34,9,Saturday,Autumn
2025-09-14,Chia Seeds,116,614,320,1,0,27,9,Sunday,Autumn
2025-09-15,Chia Seeds,83,531,270,0,0,35,9,Monday,Autumn
2025-09-16,Chia Seeds,79,452,325,0,0,22,9,Tuesday,Autumn
2025-09-17,Chia Seeds,84,368,257,0,0,26,9,Wednesday,Autumn
2025-09-18,Chia Seeds,79,289,408,0,0,25,9,Thursday,Autumn
2025-09-19,Chia Seeds,93,196,292,1,0,26,9,Friday,Autumn
2025-09-20,Chia Seeds,90,639,302,0,0,37,9,Saturday,Autumn
2025-09-21,Chia Seeds,87,552,279,0,0,28,9,Sunday,Autumn
2025-09-22,Chia Seeds,78,474,287,0,0,33,9,Monday,Autumn
2025-09-23,Chia Seeds,103,371,375,1,0,34,9,Tuesday,Autumn
2025-09-24,Chia Seeds,84,287,264,0,0,27,9,Wednesday,Autumn
2025-09-25,Chia Seeds,85,202,342,0,0,26,9,Thursday,Autumn
2025-09-26,Chia Seeds,83,981,306,0,0,37,9,Friday,Autumn
2025-09-27,Chia Seeds,92,889,382,0,0,28,9,Saturday,Autumn
2025-09-28,Chia Seeds,116,773,381,1,0,19,9,Sunday,Autumn
2025-09-29,Chia Seeds,76,697,398,0,0,23,9,Monday,Autumn
2025-09-30,Chia Seeds,76,621,357,0,0,22,9,Tuesday,Autumn
2025-10-01,Chia Seeds,110,511,331,0,1,36,10,Wednesday,Autumn
2025-10-02,Chia Seeds,107,404,312,1,1,19,10,Thursday,Autumn
2025-10-03,Chia Seeds,103,301,405,0,1,20,10,Friday,Autumn
2025-10-04,Chia Seeds,119,182,294,0,1,28,10,Saturday,Autumn
2025-10-05,Chia Seeds,110,853,314,0,1,20,10,Sunday,Autumn
2025-10-06,Chia Seeds,127,726,392,1,1,26,10,Monday,Autumn
2025-10-07,Chia Seeds,124,602,378,1,1,19,10,Tuesday,Autumn
2025-10-08,Chia Seeds,138,464,276,1,1,32,10,Wednesday,Autumn
2025-10-09,Chia Seeds,106,358,309,0,1,28,10,Thursday,Autumn
2025-10-10,Chia Seeds,111,247,345,1,1,24,10,Friday,Autumn
2025-10-11,Chia Seeds,122,915,415,0,1,30,10,Saturday,Autumn
2025-10-12,Chia Seeds,122,793,360,0,1,30,10,Sunday,Autumn
2025-10-13,Chia Seeds,105,688,347,0,1,22,10,Monday,Autumn
2025-10-14,Chia Seeds,117,571,389,0,1,28,10,Tuesday,Autumn
2025-10-15,Chia Seeds,105,466,411,0,1,21,10,Wednesday,Autumn
2025-10-16,Chia Seeds,123,343,383,1,1,36,10,Thursday,Autumn
2025-10-17,Chia Seeds,119,224,278,1,1,32,10,Friday,Autumn
2025-10-18,Chia Seeds,129,598,259,0,1,32,10,Saturday,Autumn
2025-10-19,Chia Seeds,114,484,280,0,1,27,10,Sunday,Autumn
2025-10-20,Chia Seeds,113,371,336,0,1,37,10,Monday,Autumn
2025-10-21,Chia Seeds,127,244,299,1,1,36,10,Tuesday,Autumn
2025-10-22,Chia Seeds,102,931,350,0,1,24,10,Wednesday,Autumn
2025-10-23,Chia Seeds,100,831,346,0,1,29,10,Thursday,Autumn
2025-10-24,Chia Seeds,103,728,335,0,1,34,10,Friday,Autumn
2025-10-25,Chia Seeds,119,609,325,0,1,20,10,Saturday,Autumn
2025-10-26,Chia Seeds,134,475,357,1,1,22,10,Sunday,Autumn
2025-10-27,Chia Seeds,110,365,356,0,1,25,10,Monday,Autumn
2025-10-28,Chia Seeds,121,244,297,1,1,20,10,Tuesday,Autumn
2025-10-29,Chia Seeds,120,991,293,1,1,22,10,Wednesday,Autumn
2025-10-30,Chia Seeds,100,891,379,0,1,29,10,Thursday,Autumn
2025-10-31,Chia Seeds,118,773,370,1,1,34,10,Friday,Autumn
2025-11-01,Chia Seeds,121,652,323,0,1,25,11,Saturday,Autumn
2025-11-02,Chia Seeds,112,540,370,0,1,28,11,Sunday,Autumn
2025-11-03,Chia Seeds,102,438,272,0,1,31,11,Monday,Autumn
2025-11-04,Chia Seeds,109,329,313,0,1,37,11,Tuesday,Autumn
2025-11-05,Chia Seeds,98,231,332,0,1,19,11,Wednesday,Autumn
2025-11-06,Chia Seeds,109,688,327,0,1,27,11,Thursday,Autumn
2025-11-07,Chia Seeds,104,584,297,0,1,24,11,Friday,Autumn
2025-11-08,Chia Seeds,131,453,326,1,1,31,11,Saturday,Autumn
2025-11-09,Chia Seeds,153,300,303,1,1,29,11,Sunday,Autumn
2025-11-10,Chia Seeds,107,193,254,0,1,26,11,Monday,Autumn
2025-11-11,Chia Seeds,115,603,301,0,1,37,11,Tuesday,Autumn
2025-11-12,Chia Seeds,112,491,272,0,1,27,11,Wednesday,Autumn
2025-11-13,Chia Seeds,97,394,345,0,1,22,11,Thursday,Autumn
2025-11-14,Chia Seeds,113,281,269,0,1,33,11,Friday,Autumn
2025-11-15,Chia Seeds,110,171,250,0,1,36,11,Saturday,Autumn
2025-11-16,Chia Seeds,114,644,367,0,1,31,11,Sunday,Autumn
2025-11-17,Chia Seeds,113,531,283,0,1,33,11,Monday,Autumn
2025-11-18,Chia Seeds,111,420,404,0,1,31,11,Tuesday,Autumn
2025-11-19,Chia Seeds,106,314,293,0,1,37,11,Wednesday,Autumn
2025-11-20,Chia Seeds,109,205,416,0,1,23,11,Thursday,Autumn
2025-11-21,Chia Seeds,131,909,287,1,1,27,11,Friday,Autumn
2025-11-22,Chia Seeds,108,801,325,0,1,23,11,Saturday,Autumn
2025-11-23,Chia Seeds,120,681,326,0,1,25,11,Sunday,Autumn
2025-11-24,Chia Seeds,110,571,349,0,1,19,11,Monday,Autumn
2025-11-25,Chia Seeds,98,473,419,0,1,35,11,Tuesday,Autumn
2025-11-26,Chia Seeds,125,348,394,1,1,26,11,Wednesday,Autumn
2025-11-27,Chia Seeds,111,237,368,0,1,22,11,Thursday,Autumn
2025-11-28,Chia Seeds,112,670,275,0,1,25,11,Friday,Autumn
2025-11-29,Chia Seeds,123,547,312,0,1,25,11,Saturday,Autumn
2025-11-30,Chia Seeds,106,441,382,0,1,24,11,Sunday,Autumn
2025-12-01,Chia Seeds,107,334,308,1,0,32,12,Monday,Winter
2025-12-02,Chia Seeds,75,259,358,0,0,27,12,Tuesday,Winter
2025-12-03,Chia Seeds,96,163,369,1,0,23,12,Wednesday,Winter
2025-12-04,Chia Seeds,83,891,392,0,0,21,12,Thursday,Winter
2025-12-05,Chia Seeds,76,815,344,0,0,29,12,Friday,Winter
2025-12-06,Chia Seeds,97,718,327,0,0,18,12,Saturday,Winter
2025-12-07,Chia Seeds,97,621,379,0,0,30,12,Sunday,Winter
2025-12-08,Chia Seeds,78,543,333,0,0,35,12,Monday,Winter
2025-12-09,Chia Seeds,85,458,327,0,0,25,12,Tuesday,Winter
2025-12-10,Chia Seeds,80,378,275,0,0,35,12,Wednesday,Winter
2025-12-11,Chia Seeds,82,296,263,0,0,23,12,Thursday,Winter
2025-12-12,Chia Seeds,82,214,344,0,0,34,12,Friday,Winter
2025-12-13,Chia Seeds,114,839,262,1,0,36,12,Saturday,Winter
2025-12-14,Chia Seeds,95,744,274,0,0,33,12,Sunday,Winter
2025-12-15,Chia Seeds,85,659,336,0,0,31,12,Monday,Winter
2025-12-16,Chia Seeds,81,578,375,0,0,28,12,Tuesday,Winter
2025-12-17,Chia Seeds,78,500,352,0,0,19,12,Wednesday,Winter
2025-12-18,Chia Seeds,80,420,377,0,0,35,12,Thursday,Winter
2025-12-19,Chia Seeds,82,338,257,0,0,25,12,Friday,Winter
2025-12-20,Chia Seeds,93,245,306,0,0,20,12,Saturday,Winter
2025-12-21,Chia Seeds,118,977,335,1,0,22,12,Sunday,Winter
2025-12-22,Chia Seeds,99,878,311,1,0,19,12,Monday,Winter
2025-12-23,Chia Seeds,79,799,317,0,0,19,12,Tuesday,Winter
2025-12-24,Chia Seeds,79,720,336,0,0,32,12,Wednesday,Winter
2025-12-25,Chia Seeds,83,637,356,0,0,34,12,Thursday,Winter
2025-12-26,Chia Seeds,81,556,415,0,0,28,12,Friday,Winter
2025-12-27,Chia Seeds,89,467,303,0,0,37,12,Saturday,Winter
2025-12-28,Chia Seeds,86,381,326,0,0,24,12,Sunday,Winter
2025-12-29,Chia Seeds,85,296,369,0,0,33,12,Monday,Winter
2025-12-30,Chia Seeds,77,219,345,0,0,35,12,Tuesday,Winter
2025-12-31,Chia Seeds,77,705,378,0,0,36,12,Wednesday,Winter
